start,end,name
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784290,7845177,PER3
7784386,7845177,PER3
7784399,7845177,PER3
7784399,7845177,PER3
7784399,7845177,PER3
7784428,7845177,PER3
7784428,7845177,PER3
7784917,7845177,PER3
7785463,7845177,PER3
7785497,7845177,PER3
7786756,7845177,PER3
7809136,7827118,LOC124903833
7847611,7853065,UTS2
7847611,7853491,UTS2
7847611,7853491,UTS2
7847611,7913249,UTS2
7915870,7940839,TNFRSF9
7921791,7940839,TNFRSF9
7931508,7940839,TNFRSF9
7961710,7985505,PARK7
7961710,7985505,PARK7
7961710,7985505,PARK7
7999126,8006733,LOC124903834
8011726,8015583,ERRFI1
8011726,8015691,ERRFI1
8011726,8020073,ERRFI1
8011726,8026309,ERRFI1
8026492,8127070,ERRFI1-DT
8129154,8147644,LOC107984915
8134701,8147644,LOC107984915
8134701,8147644,LOC107984915
8208671,8215210,LINC01714
8239957,8249007,LOC105376695
8259370,8296449,LINC03154
8318113,8344165,SLC45A1
8318113,8344165,SLC45A1
8318113,8344165,SLC45A1
8318113,8344165,SLC45A1
8318113,8344165,SLC45A1
8318113,8344165,SLC45A1
8324692,8344165,SLC45A1
8352403,8423832,RERE
8352403,8817640,RERE
8352403,8817640,RERE
8424644,8435016,RERE-AS1
8494799,8494913,SNORD128
8511794,8511919,LOC124900452
8860999,8878686,ENO1
8860999,8878686,ENO1
8860999,8878686,ENO1
8866501,8866590,MIR6728
8878834,8879885,ENO1-AS1
8905215,8926874,LINC03153
8907571,8926874,LINC03153
8945867,8974288,CA6
8945867,8974444,CA6
8945867,8974541,CA6
8945867,8975092,CA6
8945867,8975092,CA6
8945867,8975092,CA6
8992533,9026423,SLC2A7
9002972,9026423,SLC2A7
9007402,9026423,SLC2A7
9035105,9049121,SLC2A5
9035105,9069635,SLC2A5
9035105,9069635,SLC2A5
9035105,9069635,SLC2A5
9035105,9071728,SLC2A5
9035105,9072259,SLC2A5
9035105,9073140,SLC2A5
9035105,9073156,SLC2A5
9035105,9088451,SLC2A5
9035105,9088451,SLC2A5
9035105,9088451,SLC2A5
9035105,9093407,SLC2A5
9035105,9093407,SLC2A5
9035105,9094195,SLC2A5
9035105,9094195,SLC2A5
9040079,9069635,SLC2A5
9082695,9082879,LOC124900441
9100304,9129102,GPR157
9100304,9129102,GPR157
9100304,9129102,GPR157
9100304,9129102,GPR157
9148010,9182338,MIR34AHG
9151667,9151777,MIR34A
9182203,9192086,LNCTAM34A
9234773,9271337,H6PD
9234773,9271337,H6PD
9234773,9271337,H6PD
9239846,9271337,H6PD
9239846,9271337,H6PD
9241962,9242718,LOC124903836
9242825,9271337,H6PD
9242825,9271337,H6PD
9242825,9271337,H6PD
9262166,9271337,H6PD
9292893,9369532,SPSB1
9425093,9428916,LINC02606
9425093,9428996,LINC02606
9539464,9585173,SLC25A33
9588910,9604949,TMEM201
9588910,9607643,TMEM201
9588910,9611870,TMEM201
9588910,9614877,TMEM201
9588910,9614877,TMEM201
9588910,9614877,TMEM201
9588910,9614877,TMEM201
9589355,9614877,TMEM201
9589606,9614877,TMEM201
9614663,9622316,LOC124903837
9627257,9729114,PIK3CD
9628446,9629427,LOC105376712
9629912,9729114,PIK3CD
9629972,9729114,PIK3CD
9629972,9729114,PIK3CD
9629972,9729114,PIK3CD
9651730,9721591,PIK3CD
9651730,9724421,PIK3CD
9651730,9729114,PIK3CD
9651730,9729114,PIK3CD
9651730,9729114,PIK3CD
9651730,9729114,PIK3CD
9651730,9729114,PIK3CD
9651730,9729114,PIK3CD
9651730,9729114,PIK3CD
9651730,9729114,PIK3CD
9651730,9729114,PIK3CD
9651730,9729114,PIK3CD
9651730,9729114,PIK3CD
9651730,9729114,PIK3CD
9651730,9729114,PIK3CD
9651730,9729114,PIK3CD
9651730,9729114,PIK3CD
9651730,9729114,PIK3CD
9651730,9729114,PIK3CD
9652609,9654586,PIK3CD-AS1
9672425,9687574,PIK3CD-AS2
9672425,9687574,PIK3CD-AS2
9680844,9687574,PIK3CD-AS2
9687632,9729114,PIK3CD
9687632,9729114,PIK3CD
9687632,9729114,PIK3CD
9687632,9729114,PIK3CD
9689543,9729114,PIK3CD
9689543,9729114,PIK3CD
9689543,9729114,PIK3CD
9689543,9729114,PIK3CD
9689543,9729114,PIK3CD
9689812,9729114,PIK3CD
9689998,9729114,PIK3CD
9691466,9728925,PIK3CD
9693471,9729114,PIK3CD
9693481,9729114,PIK3CD
9718102,9718736,LOC124903839
9728925,9823965,CLSTN1
9728925,9824526,CLSTN1
9729020,9824526,CLSTN1
9729020,9824526,CLSTN1
9848275,9877947,CTNNBIP1
9848275,9877947,CTNNBIP1
9848275,9910269,CTNNBIP1
9848275,9910269,CTNNBIP1
9848275,9910269,CTNNBIP1
9848275,9910269,CTNNBIP1
9848275,9910269,CTNNBIP1
9848317,9850154,CTNNBIP1-AS1
9850664,9855492,LOC105376717
9879946,9883698,LOC124903838
9922117,9943391,LZIC
9922117,9943391,LZIC
9926292,9943391,LZIC
9926292,9943391,LZIC
9926292,9943391,LZIC
9926292,9943391,LZIC
9926392,9943391,LZIC
9926392,9943391,LZIC
9942922,9981766,NMNAT1
9942922,9985498,NMNAT1
9943474,9981766,NMNAT1
9943474,9981766,NMNAT1
9943474,9985498,NMNAT1
9943474,9985498,NMNAT1
9943474,9985498,NMNAT1
9943474,9996892,NMNAT1
9946012,9981766,NMNAT1
9946012,9985498,NMNAT1
9950571,9960787,TMEM274P
9967380,9967458,MIR5697
9996718,9998089,LOC124903840
9997227,10016021,RBP7
9997227,10016021,RBP7
10032957,10171097,UBE4B
10032957,10171152,UBE4B
10032957,10181239,UBE4B
10032957,10181239,UBE4B
10032957,10181239,UBE4B
10049231,10181239,UBE4B
10095516,10181239,UBE4B
10101191,10181239,UBE4B
10210569,10308597,KIF1B
10210569,10381603,KIF1B
10210705,10381603,KIF1B
10211615,10381603,KIF1B
10230763,10308597,KIF1B
10399063,10420511,PGD
10399063,10420511,PGD
10399063,10420511,PGD
10430432,10442808,CENPS
10430432,10452153,CENPS-CORT
10430432,10452153,CENPS-CORT
10430432,10452153,CENPS-CORT
10430749,10442808,CENPS
10430749,10452153,CENPS-CORT
10430749,10452153,CENPS-CORT
10450030,10451998,CORT
10456521,10472529,DFFA
10460530,10472529,DFFA
10474949,10630758,PEX14
10474949,10630758,PEX14
10474949,10630758,PEX14
10474949,10630758,PEX14
10474949,10630758,PEX14
10474949,10630758,PEX14
10484492,10630758,PEX14
10484500,10630758,PEX14
10520353,10630758,PEX14
10520983,10630758,PEX14
10636603,10694450,CASZ1
10636603,10694450,CASZ1
10636603,10796646,CASZ1
10636603,10796646,CASZ1
10636603,10796646,CASZ1
10647210,10796646,CASZ1
10809159,10815658,LOC105376733
10912911,10918733,LOC105376735
10946474,10965609,CIROZ
10946474,10965612,CIROZ
10946474,10965682,CIROZ
10946474,10966687,CIROZ
10946474,10966687,CIROZ
10946474,10982076,CIROZ
11012653,11025492,TARDBP
11012653,11025492,TARDBP
11012653,11025492,TARDBP
11012653,11025492,TARDBP
11012653,11030528,TARDBP
11012653,11030528,TARDBP
11012653,11030528,TARDBP
11012653,11030528,TARDBP
11026522,11047239,MASP2
11030203,11047239,MASP2
11037693,11047239,MASP2
11042958,11047239,MASP2
11044797,11047239,MASP2
11054588,11060018,SRM
11066617,11082658,EXOSC10
11066617,11087584,EXOSC10
11066617,11099869,EXOSC10
11066617,11099869,EXOSC10
11066617,11099869,EXOSC10
11099674,11102105,EXOSC10-AS1
11099674,11102105,EXOSC10-AS1
11100018,11102105,EXOSC10-AS1
11106534,11237759,MTOR
11106534,11258572,MTOR
11106534,11262551,MTOR
11106534,11262551,MTOR
11106534,11262551,MTOR
11114807,11262551,MTOR
11115432,11262551,MTOR
11143897,11149538,MTOR-AS1
11144822,11262551,MTOR
11169506,11169613,LOC124904848
11189354,11194409,ANGPTL7
11189354,11194634,ANGPTL7
11189354,11195981,ANGPTL7
11273197,11288434,UBIAD1
11273197,11293618,UBIAD1
11273197,11299574,UBIAD1
11273197,11299574,UBIAD1
11311875,11316302,LOC105376737
11357944,11365055,LOC105376739
11371688,11376162,LOC105376740
11371688,11377536,LOC105376740
11394934,11398213,LOC124903841
11479154,11522586,DISP3
11479154,11525302,DISP3
11479154,11526789,DISP3
11479154,11526831,DISP3
11479154,11529586,DISP3
11479154,11529915,DISP3
11479154,11531027,DISP3
11479154,11537551,DISP3
11495947,11499474,LOC124903842
11500915,11537551,DISP3
11502094,11537551,DISP3
11609530,11613355,LINC01647
11648386,11654429,FBXO2
11654406,11663327,FBXO44
11654406,11663327,FBXO44
11654406,11663327,FBXO44
11654406,11663327,FBXO44
11654406,11663327,FBXO44
11654406,11663327,FBXO44
11654876,11662291,FBXO44
11654876,11662291,FBXO44
11654876,11662291,FBXO44
11654876,11663327,FBXO44
11654876,11663327,FBXO44
11654876,11663327,FBXO44
11654876,11663327,FBXO44
11654876,11663327,FBXO44
11654876,11663327,FBXO44
11654876,11663327,FBXO44
11654876,11663327,FBXO44
11654876,11663327,FBXO44
11654876,11663327,FBXO44
11654876,11663327,FBXO44
11654876,11663327,FBXO44
11654876,11663327,FBXO44
11654876,11663327,FBXO44
11654876,11663327,FBXO44
11654876,11663327,FBXO44
11655028,11663327,FBXO44
11655028,11663327,FBXO44
11655028,11663327,FBXO44
11664199,11674354,FBXO6
11664199,11674354,FBXO6
11664634,11674354,FBXO6
11664778,11674354,FBXO6
11664875,11674354,FBXO6
11674479,11681148,MAD2L2
11674479,11691559,MAD2L2
11674479,11691830,MAD2L2
11686634,11708332,DRAXIN
11691709,11725857,DRAXIN
11736135,11750769,AGTRAP
11736135,11750769,AGTRAP
11736135,11750769,AGTRAP
11736135,11750769,AGTRAP
11736135,11750769,AGTRAP
11736135,11750769,AGTRAP
11736135,11750769,AGTRAP
11736135,11750769,AGTRAP
11762192,11789585,C1orf167
11762192,11789585,C1orf167
11762192,11789585,C1orf167
11762192,11789585,C1orf167
11762192,11789585,C1orf167
11762192,11789585,C1orf167
11762192,11789585,C1orf167
11762192,11789585,C1orf167
11762192,11789585,C1orf167
11762192,11789585,C1orf167
11762349,11789585,C1orf167
11762449,11789585,C1orf167
11763814,11789585,C1orf167
11768347,11789585,C1orf167
11768393,11789585,C1orf167
11777076,11779619,C1orf167-AS1
11785722,11802969,MTHFR
11785722,11803537,MTHFR
11785722,11803537,MTHFR
11785722,11803537,MTHFR
11785722,11803537,MTHFR
11785722,11803537,MTHFR
11785722,11805964,MTHFR
11785722,11805964,MTHFR
11785722,11805964,MTHFR
11785722,11805964,MTHFR
11785722,11805964,MTHFR
11785722,11805964,MTHFR
11806190,11843130,CLCN6
11806190,11843130,CLCN6
11806190,11843130,CLCN6
11840318,11847616,NPPA-AS1
11845708,11847783,NPPA
11857463,11858945,NPPB
11908151,11908272,RNU5E-1
11911492,11913226,LOC124903843
11919590,11926427,KIAA2013
11934716,11975537,PLOD1
11934716,11975537,PLOD1
11980443,12013508,MFN2
11980443,12013508,MFN2
11980443,12013508,MFN2
11980443,12013508,MFN2
11980443,12013508,MFN2
11980443,12013508,MFN2
11980443,12013508,MFN2
11992191,12013508,MFN2
12019497,12032045,MIIP
12019497,12032045,MIIP
12019497,12032045,MIIP
12019497,12032045,MIIP
12029157,12029222,MIR6729
12063302,12144207,TNFRSF8
12063302,12144207,TNFRSF8
12063302,12144207,TNFRSF8
12063302,12144207,TNFRSF8
12063302,12144207,TNFRSF8
12096313,12144207,TNFRSF8
12166942,12167038,MIR7846
12166990,12209220,TNFRSF1B
12166990,12209220,TNFRSF1B
12166990,12209220,TNFRSF1B
12166990,12209220,TNFRSF1B
12176178,12180309,LOC124903844
12184527,12209220,TNFRSF1B
12187438,12209220,TNFRSF1B
12191712,12191773,MIR4632
12230029,12512047,VPS13D
12230029,12512047,VPS13D
12356723,12368869,LOC124903845
12507245,12507397,SNORA59A
12525552,12529092,LINC02766
12567909,12596191,DHRS3
12567909,12596613,DHRS3
12567909,12616789,DHRS3
12567909,12616789,DHRS3
12567909,12618210,DHRS3
12567909,12618210,DHRS3
12578956,12579023,MIR6730
12644084,12667076,AADACL4
12664589,12667076,AADACL4
12702893,12707849,LOC124903846
12716109,12728760,AADACL3
12716109,12728760,AADACL3
12739735,12739839,LOC124904811
12746199,12763699,CFAP107
12746199,12763699,CFAP107
12773737,12777906,PRAMEF12
12791396,12796628,PRAMEF1
12794690,12796628,PRAMEF1
12822685,12823223,LINC01784
12824604,12831410,PRAMEF11
12824877,12828867,PRAMEF11
12847376,12848720,HNRNPCL1
12857085,12861909,PRAMEF2
12860453,12861909,PRAMEF2
12879211,12886201,PRAMEF4
12892895,12898270,PRAMEF10
12916609,12920751,PRAMEF7
12938471,12947580,PRAMEF6
13049475,13056575,PRAMEF27
13060768,13062878,HNRNPCL3
13070773,13077884,PRAMEF25
13094514,13099717,PRAMEF34P
13115487,13116854,HNRNPCL2
13127068,13132274,PRAMEF36P
13148906,13156009,PRAMEF26
13163913,13165631,HNRNPCL4
13171847,13179459,PRAMEF9
13196187,13201409,PRAMEF13
13196822,13198144,PRAMEF13
13222694,13226154,PRAMEF18
13254197,13263435,PRAMEF5
13281303,13284153,PRAMEF8
13281303,13285137,PRAMEF8
13303538,13308907,PRAMEF33
13315580,13322598,PRAMEF15
13341891,13347134,PRAMEF14
13368430,13371947,PRAMEF19
13389631,13392629,PRAMEF17
13410449,13421328,PRAMEF20
13474972,13514003,LRRC38
13487570,13492872,LOC102724856
13487603,13489825,LOC102724856
13492330,13514003,LRRC38
13513219,13516264,LOC107984918
13583756,13617957,PDPN
13583831,13617957,PDPN
13584268,13617957,PDPN
13584268,13617957,PDPN
13584268,13617957,PDPN
13585459,13617957,PDPN
13585459,13617957,PDPN
13585459,13617957,PDPN
13670193,13674718,LOC105378612
13687046,13691892,LOC105376756
13696069,13696199,LOC124900446
13700187,13788081,PRDM2
13700187,13816570,PRDM2
13700187,13825079,PRDM2
13700187,13825079,PRDM2
13703753,13788081,PRDM2
13703753,13825079,PRDM2
13715540,13816570,PRDM2
13749414,13788081,PRDM2
13749414,13788081,PRDM2
13749414,13788081,PRDM2
13749414,13825079,PRDM2
13749916,13816570,PRDM2
13749916,13816570,PRDM2
13769201,13816570,PRDM2
13892823,15063854,KAZN
13892823,15063910,KAZN
13892823,15068155,KAZN
13892823,15100929,KAZN
13892823,15118043,KAZN
13892823,15118043,KAZN
14201944,14255662,LOC107985467
14201944,14255662,LOC107985467
14283513,14311343,LOC124903847
14348954,14419973,KAZN-AS1
14493048,14502155,LOC124903850
14598684,15068152,KAZN
14598684,15068152,KAZN
14598684,15068152,KAZN
14598684,15118043,KAZN
14598684,15118043,KAZN
14801406,14805206,LOC105376759
14823120,14833064,LOC124903848
14888739,14911700,LOC107985469
14922371,14923891,LOC124903849
14924128,15118043,KAZN
14924153,15068152,KAZN
14924153,15068152,KAZN
14924153,15068155,KAZN
14924153,15118043,KAZN
14929739,15068152,KAZN
14929739,15068152,KAZN
14929739,15118043,KAZN
14945780,15068152,KAZN
14945780,15118043,KAZN
15063725,15118043,KAZN
15111814,15152464,TMEM51-AS1
15152565,15220478,TMEM51
15152565,15220478,TMEM51
15152565,15220478,TMEM51
15152814,15220478,TMEM51
15153746,15220478,TMEM51
15153746,15220478,TMEM51
15153746,15220478,TMEM51
15153746,15220478,TMEM51
15164191,15171624,TMEM51-AS2
15168473,15171624,TMEM51-AS2
15192535,15220478,TMEM51
15236520,15349147,FHAD1
15236520,15364317,FHAD1
15236520,15367550,FHAD1
15236520,15367550,FHAD1
15236520,15383280,FHAD1
15236520,15383861,FHAD1
15236520,15398328,FHAD1
15236520,15398328,FHAD1
15236520,15398328,FHAD1
15236520,15398328,FHAD1
15236520,15398328,FHAD1
15236520,15398328,FHAD1
15236520,15398328,FHAD1
15236520,15398328,FHAD1
15236520,15398328,FHAD1
15236520,15398328,FHAD1
15236520,15398328,FHAD1
15236520,15398328,FHAD1
15236520,15400283,FHAD1
15236520,15400283,FHAD1
15236520,15400283,FHAD1
15236520,15400283,FHAD1
15236520,15400283,FHAD1
15236520,15400283,FHAD1
15236520,15400283,FHAD1
15236520,15400283,FHAD1
15236520,15400283,FHAD1
15236520,15400283,FHAD1
15236520,15400283,FHAD1
15236520,15400283,FHAD1
15236520,15400283,FHAD1
15236520,15403010,FHAD1
15247222,15348124,FHAD1
15247222,15349147,FHAD1
15247222,15398328,FHAD1
15247222,15400283,FHAD1
15247222,15400283,FHAD1
15247222,15400283,FHAD1
15247224,15398127,FHAD1
15272441,15400283,FHAD1
15287355,15291933,LOC124903853
15289594,15400283,FHAD1
15305736,15398328,FHAD1
15314447,15400283,FHAD1
15316843,15323082,LOC124903852
15326679,15343883,FHAD1-AS1
15326679,15343883,FHAD1-AS1
15334523,15340926,LOC124903851
15402978,15409818,EFHD2-AS1
15402978,15409818,EFHD2-AS1
15402978,15411113,EFHD2-AS1
15402978,15411113,EFHD2-AS1
15402978,15412368,EFHD2-AS1
15409887,15426650,EFHD2
15409887,15430339,EFHD2
15409887,15430339,EFHD2
15438442,15449242,CTRC
15438442,15449242,CTRC
15456731,15472091,CELA2A
15463514,15467505,LOC105376767
15476103,15491395,CELA2B
15491400,15524215,CASP9
15491400,15524215,CASP9
15491400,15524790,CASP9
15491400,15524867,CASP9
15491400,15524912,CASP9
15491400,15524215,CASP9
15491400,15524215,CASP9
15492970,15524215,CASP9
15493900,15524215,CASP9
15526847,15571733,DNAJC16
15526847,15571733,DNAJC16
15526847,15571733,DNAJC16
15542165,15542304,SCARNA21B
15571698,15585051,AGMAT
15588221,15603543,LOC124903854
15617457,15669044,DDI2
15659712,15662033,RSC1A1
15681505,15734769,PLEKHM2
15681505,15734769,PLEKHM2
15684319,15734769,PLEKHM2
15684319,15734769,PLEKHM2
15720336,15734769,PLEKHM2
15736257,15739091,SLC25A34
15736257,15741392,SLC25A34
15736257,15741392,SLC25A34
15740050,15749890,SLC25A34-AS1
15742498,15747982,TMEM82
15756637,15775031,FBLIM1
15756637,15775031,FBLIM1
15756637,15775031,FBLIM1
15756637,15775031,FBLIM1
15756637,15775031,FBLIM1
15756637,15775031,FBLIM1
15756637,15775221,FBLIM1
15756637,15777026,FBLIM1
15756637,15777026,FBLIM1
15756637,15777026,FBLIM1
15756637,15786589,FBLIM1
15756637,15786589,FBLIM1
15756637,15786589,FBLIM1
15756637,15786589,FBLIM1
15756637,15786589,FBLIM1
15756637,15786589,FBLIM1
15757946,15775031,FBLIM1
15757946,15786589,FBLIM1
15757946,15786589,FBLIM1
15757946,15786589,FBLIM1
15757946,15786589,FBLIM1
15757946,15786589,FBLIM1
15757946,15786589,FBLIM1
15757946,15786589,FBLIM1
15757946,15786589,FBLIM1
15758794,15775031,FBLIM1
15758794,15775031,FBLIM1
15758794,15775031,FBLIM1
15758794,15775031,FBLIM1
15758794,15777026,FBLIM1
15758794,15777026,FBLIM1
15758794,15777026,FBLIM1
15758794,15777026,FBLIM1
15758794,15786589,FBLIM1
15758794,15786589,FBLIM1
15758794,15786589,FBLIM1
15758794,15786589,FBLIM1
15758794,15786589,FBLIM1
15758794,15786589,FBLIM1
15758794,15786589,FBLIM1
15758794,15786589,FBLIM1
15758794,15786589,FBLIM1
15764498,15775220,FBLIM1
15807373,15807649,UQCRHL
15834214,15848147,SPEN-AS1
15847706,15940456,SPEN
15910896,15910997,LOC124904815
15941868,15948378,ZBTB17
15941868,15976101,ZBTB17
15941868,15976101,ZBTB17
15941868,15976101,ZBTB17
15941868,15976101,ZBTB17
15941868,15976101,ZBTB17
15941868,15976101,ZBTB17
15941868,15976101,ZBTB17
15941868,15976101,ZBTB17
15941868,15976101,ZBTB17
15949930,15967643,LOC124903855
15949930,15967643,LOC124903855
16004235,16008807,SRARP
16014028,16018043,HSPB7
16014028,16018043,HSPB7
16014028,16018043,HSPB7
16014028,16018043,HSPB7
16014028,16018043,HSPB7
16014028,16018043,HSPB7
16014028,16018043,HSPB7
16014028,16019594,HSPB7
16022035,16034050,CLCNKA
16022035,16034050,CLCNKA
16022035,16034050,CLCNKA
16043781,16057308,CLCNKB
16048761,16057326,CLCNKB
16057768,16073651,FAM131C
16124336,16153465,EPHA2
16124336,16155051,EPHA2
16124336,16155051,EPHA2
16124336,16156069,EPHA2
16124336,16156069,EPHA2
16133924,16156069,EPHA2
16155214,16157329,EPHA2-AS1
16155214,16159706,EPHA2-AS1
16155214,16162893,EPHA2-AS1
16155214,16166742,EPHA2-AS1
16155214,16166742,EPHA2-AS1
16197853,16212652,ARHGEF19
16197853,16212652,ARHGEF19
16205151,16212652,ARHGEF19
16215906,16226931,ANO7L1
16215906,16226931,ANO7L1
16215906,16226931,ANO7L1
16215906,16226931,ANO7L1
16215906,16226931,ANO7L1
16215906,16226931,ANO7L1
16217513,16226931,ANO7L1
16217513,16226931,ANO7L1
16217514,16226931,ANO7L1
16217515,16226931,ANO7L1
16223928,16226782,ANO7L1
16231691,16237183,CPLANE2
16231691,16237183,CPLANE2
16246839,16352480,FBXO42
16246839,16352480,FBXO42
16246839,16352480,FBXO42
16246839,16352480,FBXO42
16252361,16352480,FBXO42
16367241,16398145,SZRD1
16367241,16398145,SZRD1
16367241,16398145,SZRD1
16367241,16398145,SZRD1
16367241,16398145,SZRD1
16367241,16398145,SZRD1
16395676,16437424,SPATA21
16398642,16411202,SPATA21
16398642,16437424,SPATA21
16398642,16437424,SPATA21
16398642,16437842,SPATA21
16399343,16437735,SPATA21
16399343,16437735,SPATA21
16400445,16437842,SPATA21
16400777,16437842,SPATA21
16400802,16437842,SPATA21
16440723,16451897,NECAP2
16440723,16460078,NECAP2
16440723,16460078,NECAP2
16440723,16460078,NECAP2
16441172,16460078,NECAP2
16460947,16468481,LINC01772
16461806,16468481,LINC01772
16467435,16492701,CROCCP3
16514121,16514285,RNU1-1
16533890,16535652,LINC01783
16538985,16539663,LOC124903856
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562422,16613564,NBPF1
16562426,16613564,NBPF1
16562426,16613564,NBPF1
16618255,16644695,CROCCP2
16618255,16644695,CROCCP2
16618255,16644695,CROCCP2
16618255,16644695,CROCCP2
16618255,16644695,CROCCP2
16618255,16644695,CROCCP2
16618255,16644695,CROCCP2
16618255,16644695,CROCCP2
16618255,16644695,CROCCP2
16618255,16644695,CROCCP2
16618255,16645471,CROCCP2
16618255,16645471,CROCCP2
16618255,16645471,CROCCP2
16618255,16645471,CROCCP2
16618255,16645471,CROCCP2
16618255,16645471,CROCCP2
16618255,16645471,CROCCP2
16618255,16645471,CROCCP2
16618255,16645471,CROCCP2
16645573,16650420,MST1P2
16666784,16666948,RNU1-3
16672505,16673512,LOC124903857
16691217,16720157,ESPNP
16699996,16705455,LOC124903858
16700109,16705455,LOC124903858
16701607,16705455,LOC124903858
16737349,16740485,LOC124903859
16740515,16740679,RNU1-4
16757119,16764480,MST1L
16858948,16859021,MIR3675
16872225,16874096,LINC03126
16872225,16874096,LINC03126
16888537,16889478,LOC105376805
16888537,16889478,LOC105376805
16888537,16889666,LOC105376805
16888537,16889666,LOC105376805
16895979,16896143,RNU1-2
16914084,16972964,CROCC
16914084,16972964,CROCC
16914084,16972964,CROCC
16914084,16972964,CROCC
16914084,16972964,CROCC
16921930,16972964,CROCC
16921930,16972964,CROCC
